Date;Tcanopy;SIF_3FLD_O2A;R_400;R_405;R_410;R_415;R_420;R_425;R_430;R_435;R_440;R_445;R_450;R_455;R_460;R_465;R_470;R_475;R_480;R_485;R_490;R_495;R_500;R_505;R_510;R_515;R_520;R_525;R_530;R_535;R_540;R_545;R_550;R_555;R_560;R_565;R_570;R_575;R_580;R_585;R_590;R_595;R_600;R_605;R_610;R_615;R_620;R_625;R_630;R_635;R_640;R_645;R_650;R_655;R_660;R_665;R_670;R_675;R_680;R_685;R_690;R_695;R_700;R_705;R_710;R_715;R_720;R_725;R_730;R_735;R_740;R_745;R_750;R_755;R_760;R_765;R_770;R_775;R_780;R_785;R_790;R_795;R_800;R_805;R_810;R_815;R_820;R_825;R_830;R_835;R_840;R_845;R_850;R_855;R_860;R_865;R_870;R_875;R_880;R_885;R_890;R_895;R_900;Sunelevation;Sunzenith;Sunazimuth;CSIF_3FLD;SIFtot_3FLD;SIFtot_3FLD2
14/04/2022 07:30;10.10886667;4.39E-05;0.02444093;0.024630012;0.024841881;0.025082695;0.025323229;0.025515665;0.025676122;0.025845322;0.026049063;0.026284446;0.026537682;0.026769316;0.026975784;0.027161479;0.027325995;0.027488991;0.027653767;0.027816386;0.028086813;0.028581643;0.029336155;0.030454961;0.032066973;0.034232581;0.036873217;0.039721595;0.042405821;0.044664519;0.046463187;0.047874351;0.048964538;0.049648734;0.049862395;0.049640974;0.049043319;0.048226534;0.047480294;0.046993413;0.046786414;0.046737776;0.046723494;0.046547869;0.04611655;0.045584529;0.045182149;0.045108848;0.045314905;0.045390263;0.044910852;0.043898373;0.042905187;0.042225513;0.04147526;0.040525495;0.039853122;0.039830047;0.040778479;0.043722314;0.049818398;0.058937352;0.069757636;0.080370788;0.089879291;0.098664829;0.106932728;0.114335828;0.120773171;0.126037789;0.130341243;0.134001752;0.13719056;0.140072593;0.1428127;0.145223873;0.146963986;0.148667957;0.15058985;0.152570172;0.15444261;0.15613118;0.157948924;0.159726066;0.161613931;0.163527993;0.165095231;0.166724274;0.168276194;0.169614476;0.171050189;0.172389265;0.173606995;0.17509836;0.176981698;0.17836999;0.179394089;0.180687306;0.181847104;0.182841429;0.184127206;0.185431852;0.185448827;23.647126;66.352874;102.9787515;0.000256773;0.001313078;0.007686085
14/04/2022 08:00;11.2618;9.58E-05;0.022689209;0.022920715;0.023173994;0.023449868;0.023726498;0.02396238;0.024151699;0.024356683;0.024610474;0.02490055;0.025205008;0.025483669;0.025730192;0.025946655;0.026145358;0.026359944;0.026581804;0.026795932;0.027105223;0.027634731;0.028432638;0.02959239;0.031239772;0.033442526;0.036147492;0.039078032;0.041845776;0.04421439;0.046144135;0.047708878;0.048962466;0.049779026;0.050077791;0.049897518;0.049309966;0.048510495;0.047782542;0.047312341;0.047122581;0.047089336;0.047098381;0.04696437;0.046559823;0.0460112;0.045604994;0.045550823;0.045764421;0.045846197;0.045368103;0.044330554;0.043266453;0.042514795;0.041706889;0.040692337;0.039929871;0.039846662;0.0407964;0.04379712;0.05014769;0.0598955;0.071518835;0.082872165;0.092969344;0.102202004;0.110810517;0.118571139;0.125339744;0.13105402;0.135781824;0.139693838;0.143134337;0.14616622;0.148748491;0.150996655;0.153196922;0.155437873;0.157649016;0.159741159;0.161651198;0.163579094;0.165693485;0.167822715;0.169967739;0.171775879;0.173111697;0.174679945;0.176241177;0.177843719;0.179601052;0.181073924;0.18252659;0.184186479;0.185990101;0.187888119;0.189408735;0.190575533;0.19156648;0.192463989;0.193937828;0.195128188;0.19529683;28.42860415;61.57139585;109.2678554;0.00049608;0.002489417;0.012897454
14/04/2022 11:00;21.18788462;1.00E-04;0.018551752;0.018964869;0.019430777;0.019934647;0.020401113;0.020800447;0.021171702;0.021555532;0.021955233;0.022374716;0.022805304;0.023197297;0.023551644;0.02389063;0.024214001;0.024532079;0.02484804;0.0251753;0.025610459;0.026245712;0.027133909;0.028392838;0.030175861;0.032535814;0.035379054;0.038427927;0.041323465;0.04385084;0.045951241;0.047693117;0.049126263;0.050145183;0.050642977;0.050592854;0.050076828;0.04936959;0.048791892;0.048470602;0.04836271;0.048427417;0.048587442;0.048607853;0.048357462;0.047962207;0.047697324;0.047760285;0.048107471;0.048343375;0.048029206;0.047184123;0.046296893;0.045680017;0.045002138;0.044145543;0.043542255;0.043558421;0.0445562;0.047470694;0.053647504;0.063319195;0.075040395;0.086737624;0.097138802;0.106292511;0.114660644;0.122242542;0.128934557;0.134805667;0.139647891;0.143719441;0.147209532;0.150077301;0.151919006;0.153608515;0.156538969;0.15923847;0.161481205;0.163709237;0.165703074;0.167568735;0.169627108;0.171853128;0.173593612;0.17481494;0.176115651;0.178152116;0.180250921;0.18222442;0.183969354;0.185265494;0.1867334;0.188578435;0.190400088;0.191333919;0.191714837;0.192904845;0.193790208;0.194289369;0.196391484;0.197437947;0.196218896;49.66412928;40.33587072;161.0643068;0.000618656;0.003552383;0.021987586
14/04/2022 12:30;23.31732308;6.71E-05;0.009627156;0.009748102;0.009869766;0.009993606;0.010107469;0.010202751;0.01027941;0.010353258;0.010432309;0.010510848;0.010589913;0.010650401;0.010690889;0.010720689;0.010742953;0.010769132;0.010797313;0.010822161;0.010891959;0.011069761;0.01136408;0.011845601;0.012589138;0.013623339;0.014918293;0.016350339;0.017723723;0.018917052;0.019890682;0.020674159;0.021291416;0.021674514;0.021742243;0.02150982;0.021063952;0.020519202;0.020028074;0.019652043;0.019368736;0.019182174;0.019047961;0.018842388;0.018501545;0.018073515;0.017693886;0.017480995;0.017403986;0.017292373;0.016899222;0.01618263;0.015453535;0.014906654;0.014360562;0.013735618;0.013219248;0.012992059;0.01320629;0.014292019;0.016891599;0.021199659;0.026501734;0.031715041;0.036277908;0.040084504;0.043297174;0.04619139;0.048800407;0.051149735;0.053090767;0.054620819;0.055840272;0.05671543;0.056943049;0.057075163;0.058091087;0.059168413;0.059894673;0.060368121;0.060728043;0.061146957;0.061540534;0.061896472;0.062208247;0.062260961;0.062345855;0.062894062;0.063473461;0.064032999;0.064684227;0.065191804;0.065449127;0.065835698;0.066513544;0.066747334;0.066916965;0.067444308;0.067691961;0.067901039;0.068272663;0.067946352;0.066926083;50.09926005;39.90073995;195.8135709;0.000395388;0.002193917;0.012933046
14/04/2022 14:30;23.43194;9.55E-05;0.010009772;0.010192008;0.010368415;0.01052971;0.010676963;0.010811858;0.01092616;0.011029193;0.011134572;0.011242183;0.011355387;0.011453261;0.011526464;0.011587057;0.011642058;0.011702373;0.011761413;0.01182129;0.011928306;0.012137041;0.012454225;0.012938471;0.013666515;0.01466079;0.015882775;0.01721792;0.018498996;0.019606343;0.020493804;0.021207372;0.021771613;0.022125857;0.022210057;0.022034222;0.021659281;0.021197373;0.020798506;0.02051758;0.020319501;0.020205269;0.020144844;0.020024958;0.019790476;0.019489901;0.019235334;0.019125097;0.019126677;0.019094511;0.018818982;0.01827618;0.017726743;0.017335653;0.016934223;0.016465258;0.016096049;0.015978636;0.016252512;0.017309632;0.019702747;0.023599784;0.028419074;0.03324256;0.037569149;0.041274389;0.044486161;0.047473962;0.050240616;0.05273467;0.054833603;0.056519861;0.057877831;0.058876314;0.059158274;0.059377125;0.060584879;0.06179157;0.062607482;0.063227352;0.063741558;0.064245741;0.064720019;0.065194892;0.065548142;0.065576136;0.065751026;0.066442686;0.067164825;0.067858698;0.068599696;0.069168466;0.069629332;0.070136574;0.070647602;0.071033409;0.071657364;0.072299792;0.072528109;0.072617812;0.072688017;0.072257221;0.071438192;38.5578201;51.4421799;234.5134743;0.000523974;0.002733965;0.014999179
14/04/2022 16:30;20.35097143;8.08E-05;0.013612369;0.013901575;0.014208257;0.014523929;0.014830036;0.015105042;0.015342304;0.015559735;0.015782328;0.016014976;0.016252483;0.016464777;0.016644813;0.016809421;0.01696081;0.017108032;0.01725994;0.017423252;0.017647765;0.018020329;0.018588335;0.019428911;0.020644443;0.022274045;0.024263601;0.026446647;0.028547941;0.030378865;0.031885809;0.033103071;0.034061502;0.034681238;0.034879449;0.034672166;0.034138313;0.033451571;0.032846446;0.032448222;0.032216204;0.032094734;0.032025694;0.031850572;0.031485005;0.031019621;0.030636236;0.030482315;0.030531318;0.030505581;0.030056568;0.029167419;0.028254939;0.027580494;0.026878048;0.026042476;0.025372257;0.025151698;0.025618441;0.027459851;0.031660902;0.03853006;0.047091394;0.055720429;0.063541007;0.070525809;0.076728699;0.082255612;0.087122726;0.091321388;0.094862201;0.097793484;0.100224727;0.10226299;0.103544598;0.104160388;0.105859512;0.107793784;0.109202342;0.110444688;0.111671365;0.11285011;0.113943942;0.115023029;0.116058663;0.116761692;0.117496011;0.118612488;0.119802329;0.120997545;0.122163726;0.123354363;0.12447502;0.125270733;0.126004836;0.126902905;0.127918289;0.128725561;0.129354953;0.130219269;0.131228286;0.131730667;0.131452716;20.22264194;69.77735806;261.4424574;0.000716177;0.003502042;0.031051423
14/04/2022 17:00;19.65328333;7.03E-05;0.013382702;0.013656425;0.013940451;0.01422497;0.014500541;0.014743401;0.014943616;0.015125585;0.015314757;0.015508351;0.015706982;0.015886895;0.016034848;0.016162493;0.016280266;0.016398512;0.016512753;0.016638162;0.016830136;0.017169364;0.017704192;0.018508636;0.019678264;0.021251832;0.023174926;0.025279452;0.027303582;0.02905906;0.030472753;0.031586946;0.032452923;0.032998742;0.033135583;0.032886518;0.032323588;0.031615726;0.031001494;0.030587775;0.030337266;0.030186228;0.030078045;0.029865897;0.029481379;0.029010635;0.028606009;0.028416169;0.028426044;0.028379008;0.027918946;0.027034137;0.026125311;0.025449234;0.024742941;0.023895863;0.023209346;0.022957916;0.023379912;0.025137904;0.029184503;0.035823387;0.04412947;0.052548557;0.06020802;0.067071132;0.073166481;0.078598024;0.083411907;0.087646984;0.091221358;0.094125571;0.096541022;0.098556259;0.099669197;0.100174844;0.10200075;0.104039622;0.105488375;0.106728032;0.107852124;0.10892248;0.110025781;0.111172953;0.112188042;0.112821624;0.113519719;0.11458502;0.115710236;0.116837599;0.117940653;0.118996111;0.12014737;0.121272015;0.122184385;0.122918221;0.123764199;0.124827618;0.125689574;0.126518575;0.127201543;0.127231757;0.126632539;15.28153302;74.71846698;267.2245302;0.000638624;0.003057815;0.027797778
14/04/2022 17:30;18.83755;6.63E-05;0.013555644;0.013832758;0.014125054;0.014406818;0.014666617;0.014892371;0.015087108;0.015265061;0.015435867;0.015610856;0.015785367;0.015938435;0.01606465;0.016171854;0.016268549;0.016360734;0.01644239;0.016538476;0.01671412;0.017034589;0.01753795;0.018312133;0.019439685;0.020950837;0.022805533;0.024830987;0.026754947;0.028391688;0.029696321;0.03070946;0.031464459;0.031907658;0.031974008;0.031689728;0.031113633;0.03040782;0.029799731;0.02939199;0.029156685;0.028998878;0.028843784;0.028599744;0.028219567;0.027762145;0.027375231;0.027201125;0.027214626;0.027161778;0.026717557;0.025889959;0.025055008;0.024412605;0.023733574;0.02292488;0.022268586;0.02202041;0.022423963;0.024131269;0.028042617;0.034355855;0.042187039;0.05011428;0.057325672;0.06390247;0.069920555;0.075272935;0.079901818;0.083741162;0.086920945;0.089586752;0.091809113;0.093596856;0.094739117;0.095644153;0.097350943;0.099036167;0.100340599;0.101489612;0.102534566;0.103518574;0.104595108;0.105702161;0.106643346;0.107462947;0.10831824;0.109173773;0.110170987;0.11114035;0.112017533;0.112958279;0.113944822;0.115054551;0.116134685;0.116895625;0.117352275;0.118024672;0.119113316;0.120060306;0.120402989;0.119995666;0.119895415;10.31616442;79.68383558;272.8485332;0.000564147;0.002671417;0.022739658
14/04/2022 18:00;17.4993;7.55E-05;0.014459808;0.01486704;0.015293239;0.015713233;0.016116655;0.016489825;0.016825343;0.01713629;0.017449439;0.017770561;0.018077521;0.018364469;0.018624689;0.018858209;0.019081778;0.019304815;0.019505639;0.019722091;0.02004165;0.020516938;0.021194355;0.022173329;0.023543624;0.025337291;0.027499949;0.029836273;0.032063242;0.033969684;0.03549423;0.03667147;0.037554936;0.038121706;0.038325968;0.038154938;0.037681074;0.037073724;0.03655833;0.036279151;0.036245044;0.036252568;0.036207253;0.03608344;0.035842857;0.035551124;0.035374039;0.03544333;0.035714667;0.035858364;0.035550744;0.034874919;0.034213946;0.03371485;0.03312113;0.032392552;0.031897569;0.031903986;0.032676242;0.035015575;0.039914175;0.047424658;0.056555119;0.065874071;0.0745318;0.082798048;0.090751055;0.097680445;0.10341197;0.107918645;0.111584969;0.114704606;0.11748689;0.120005537;0.122256161;0.124004979;0.125545169;0.127203937;0.128920362;0.13072749;0.132507093;0.134115809;0.135805712;0.137461829;0.139264864;0.141293082;0.142718089;0.143809394;0.144826125;0.145807707;0.146956903;0.148331942;0.149609379;0.150515422;0.151406844;0.152690648;0.154069964;0.155064972;0.156227072;0.157886864;0.159234487;0.161148294;0.163581551;5.374758424;84.62524158;278.4059253;0.000640564;0.003158062;0.026805747
15/04/2022 07:00;8.413175;6.96E-05;0.014651292;0.014839238;0.015040341;0.015256967;0.015467593;0.015618986;0.015728826;0.01584546;0.015983579;0.016142422;0.016312081;0.016464228;0.016585519;0.016675255;0.016753363;0.016837799;0.016902121;0.016971745;0.017147387;0.017521029;0.01817942;0.019232259;0.020772682;0.022875905;0.025504563;0.028379696;0.031107679;0.03340349;0.035212458;0.036632096;0.037690493;0.038308623;0.038450265;0.038135752;0.037407208;0.036434578;0.035458238;0.034726649;0.034350148;0.034099774;0.033790894;0.033317051;0.032599985;0.031756389;0.031055857;0.030737394;0.030694974;0.030439185;0.029593292;0.028262931;0.026960546;0.025912087;0.024783406;0.023457777;0.022385379;0.021937071;0.022484125;0.02508953;0.030964154;0.039995451;0.050898279;0.061688343;0.07134052;0.080515337;0.089375967;0.096985187;0.103078984;0.107579292;0.111173687;0.114262171;0.117005192;0.119856781;0.123797846;0.126753263;0.126621997;0.126886874;0.128229383;0.129816762;0.131545259;0.13324716;0.134894063;0.136423788;0.1381874;0.14040063;0.141928105;0.142846454;0.143867441;0.144710024;0.145416203;0.14623363;0.147151775;0.14817078;0.149366729;0.150519257;0.1515794;0.152769526;0.153701264;0.154402068;0.155643046;0.157468247;0.159186415;19.05345344;70.94654656;96.82409017;0.000493851;0.002175538;0.015447747
15/04/2022 10:30;20.51492308;9.92E-05;0.014549208;0.014920126;0.015297141;0.015683073;0.016070489;0.016435869;0.01675536;0.017043684;0.017354783;0.01768567;0.018019224;0.018323422;0.018588864;0.018841409;0.019093739;0.019340722;0.019580527;0.019827096;0.020150046;0.020634392;0.021327817;0.022338247;0.023803808;0.025766609;0.028154116;0.030744173;0.03321782;0.035353286;0.037093032;0.038528182;0.039687814;0.040476381;0.040819795;0.040681212;0.040133153;0.039424824;0.038820482;0.038433159;0.038250199;0.038229712;0.038270128;0.038178807;0.037858696;0.037415489;0.037072797;0.037008817;0.037206846;0.037329367;0.036972415;0.036134717;0.035277886;0.03468073;0.034059902;0.033283002;0.032703553;0.032646978;0.033351838;0.035539897;0.040340049;0.048105719;0.057801811;0.067677621;0.076640415;0.084628665;0.091873947;0.098477995;0.104342437;0.109488968;0.113832361;0.117377611;0.120222569;0.122385136;0.123497702;0.124659103;0.127082744;0.129331619;0.130927942;0.1322251;0.133595493;0.135116575;0.136588608;0.137897344;0.13890097;0.139559024;0.140452918;0.141669523;0.143072364;0.144733342;0.146474627;0.147673355;0.148666417;0.149782687;0.15082087;0.151657215;0.15232224;0.153109512;0.154047722;0.154617005;0.154750998;0.154354135;0.154205657;47.96443484;42.03556516;150.2050018;0.000549492;0.002879823;0.015947193
15/04/2022 12:30;23.61823846;9.91E-05;0.012019461;0.012276502;0.012553066;0.01283214;0.013096499;0.013346872;0.013579145;0.013789012;0.013991959;0.014208069;0.01444821;0.014655547;0.014816772;0.014965854;0.015111609;0.015267549;0.015426975;0.015574571;0.015776315;0.016127959;0.016661876;0.017447874;0.018587132;0.020144211;0.022076916;0.024185635;0.026201777;0.027964645;0.029419675;0.030623779;0.031605121;0.032266562;0.032526366;0.032367876;0.031872392;0.031251328;0.0307123;0.030344757;0.030119131;0.030036078;0.030022112;0.029885945;0.029543084;0.02910261;0.028739748;0.028598289;0.028667815;0.028682082;0.028291474;0.027521924;0.026725566;0.026140743;0.025555195;0.024867252;0.024349018;0.02421303;0.024654441;0.026316469;0.030116836;0.036354358;0.04420653;0.052197024;0.059483855;0.065957528;0.071624426;0.076727616;0.081373145;0.08551626;0.088907585;0.091588703;0.093739004;0.095325596;0.096061253;0.096735297;0.098544335;0.100238112;0.101417673;0.102442973;0.10325021;0.104314773;0.105469204;0.106161411;0.106823935;0.107354312;0.107874963;0.10867596;0.109784584;0.111202837;0.112439635;0.113434404;0.114380436;0.115088452;0.115929391;0.117042224;0.117695073;0.118050092;0.118607225;0.119601724;0.120973246;0.12129189;0.120665652;50.43995463;39.56004537;196.0094708;0.000548849;0.002819852;0.015621004
15/04/2022 16:00;21.33435556;9.59E-05;0.012307367;0.012529492;0.012769408;0.013024382;0.013289859;0.013534726;0.013745238;0.013935478;0.014136318;0.014355441;0.014579837;0.014778099;0.014941161;0.015083776;0.015211829;0.015344988;0.015480018;0.015622892;0.01583191;0.01620525;0.016799183;0.01770782;0.019061467;0.020922984;0.023250044;0.02583697;0.028345059;0.030536111;0.032345447;0.033832572;0.03502148;0.035781415;0.036007383;0.035725591;0.035034239;0.034148827;0.033351118;0.032776317;0.032400269;0.032181539;0.032032804;0.03172834;0.031162263;0.030457807;0.029844069;0.029524633;0.029465582;0.029332822;0.028669022;0.027461785;0.026244115;0.025328794;0.024390766;0.023306271;0.022439181;0.02209896;0.022531031;0.024543299;0.029398493;0.037600545;0.048100198;0.058887521;0.068648644;0.07725764;0.084862144;0.091637465;0.097583288;0.102693199;0.106891087;0.110212384;0.112830858;0.114878547;0.115947728;0.116623066;0.118680631;0.12072006;0.122128944;0.123302311;0.124359055;0.125446958;0.126458933;0.127427506;0.128249595;0.12871784;0.129292162;0.130338245;0.131592003;0.13280079;0.133879456;0.134714798;0.13546691;0.136167205;0.137164395;0.138307962;0.139303976;0.140071341;0.140873506;0.141370099;0.141492819;0.141296009;0.14104084;25.31913902;64.68086098;255.7085627;0.000755537;0.003381955;0.026655357
15/04/2022 16:30;20.8828875;9.12E-05;0.012558851;0.01278597;0.013030636;0.013294837;0.013573667;0.013831399;0.014045937;0.01423614;0.014443836;0.014667539;0.014891506;0.015090149;0.015258162;0.015408003;0.015548009;0.015687175;0.015826339;0.015977514;0.01619345;0.016562634;0.017146586;0.018041538;0.019371929;0.021194122;0.023462093;0.025978146;0.028417378;0.030560411;0.032329985;0.033758811;0.03488544;0.035611723;0.035824044;0.035548532;0.034880462;0.034028005;0.033255724;0.032710944;0.032360137;0.032149162;0.032008305;0.031722713;0.031194092;0.030545405;0.029980229;0.029691575;0.029654793;0.029531643;0.028905744;0.02777091;0.026614868;0.025746772;0.024861933;0.023837357;0.023014664;0.022693199;0.023129488;0.025101395;0.029816794;0.03780641;0.048053153;0.058624718;0.068323252;0.076955804;0.084623113;0.091467511;0.097435135;0.102559157;0.106800798;0.110170473;0.112912645;0.115167873;0.11639263;0.116922463;0.118883086;0.121083956;0.122596171;0.123820474;0.124980251;0.126128429;0.127203335;0.128251659;0.129198672;0.12979712;0.130411648;0.13147686;0.13265832;0.133782689;0.135141095;0.136352309;0.137206962;0.138168514;0.139310827;0.140097415;0.140873021;0.142020357;0.142863764;0.143426534;0.143899458;0.144437269;0.144384043;20.44956352;69.55043648;261.7439154;0.000735037;0.003301822;0.026614055
15/04/2022 17:00;20.5124875;9.64E-05;0.012983127;0.013222154;0.013484309;0.013763561;0.01404669;0.014306367;0.014525179;0.014722004;0.014927924;0.015144987;0.015368829;0.015575016;0.0157467;0.015895959;0.016037879;0.016175687;0.016314692;0.016469499;0.016695183;0.017076507;0.017673662;0.018577941;0.019908931;0.021722775;0.023970083;0.026458413;0.028868762;0.030965892;0.032672708;0.034036364;0.035101543;0.035775865;0.035952994;0.035657818;0.034980422;0.034133759;0.033385072;0.032866966;0.03254517;0.032350618;0.032216802;0.031950346;0.031451888;0.03083767;0.030321094;0.030072468;0.030054315;0.029960847;0.029389959;0.028330081;0.027254576;0.026446165;0.02561298;0.024645648;0.023885143;0.023621411;0.024088905;0.026053476;0.030688598;0.038477156;0.048470741;0.058839043;0.06843285;0.077145195;0.084964495;0.091936169;0.098030468;0.10323952;0.107626969;0.111196963;0.114119969;0.116576818;0.118077715;0.118653164;0.120553576;0.122815773;0.124434411;0.125781811;0.127027206;0.128151648;0.129341259;0.130635536;0.131732705;0.132435578;0.133084909;0.134069071;0.135181209;0.13640027;0.137765988;0.139164026;0.140404683;0.141313015;0.142275897;0.143407197;0.144479229;0.145404735;0.146275224;0.147333575;0.148099392;0.14829353;0.148218876;15.5059395;74.4940605;267.5197098;0.00071853;0.003244331;0.024177226
15/04/2022 17:30;18.57965;6.79E-05;0.012934259;0.013182294;0.013435903;0.013689494;0.013933399;0.014147176;0.014328295;0.014498185;0.014674393;0.014849062;0.01501742;0.015166247;0.01528854;0.015389257;0.015479129;0.015559381;0.015624872;0.015708471;0.0158799;0.016203232;0.016734676;0.017565254;0.018790021;0.02046268;0.02253507;0.024810548;0.026990941;0.028839185;0.030281943;0.031380274;0.032189661;0.032653362;0.032684825;0.03231181;0.031614348;0.03077339;0.030028038;0.02951066;0.029203297;0.028993388;0.028786645;0.028464303;0.027963833;0.027368203;0.026869156;0.02664048;0.026629536;0.02650711;0.025948326;0.024989738;0.024037284;0.023300386;0.022520363;0.021625705;0.020936699;0.020703051;0.021148364;0.022964756;0.027167256;0.03405881;0.042813813;0.051913341;0.060349152;0.068191205;0.07546704;0.081808497;0.087140361;0.091533466;0.095152932;0.098032324;0.100362512;0.102280462;0.103739298;0.1046787;0.105985328;0.10744407;0.108664508;0.109826341;0.110876199;0.111942163;0.113075589;0.11411566;0.115089224;0.115882367;0.116622434;0.117596721;0.118577613;0.119294497;0.119967715;0.120799734;0.12166483;0.122555746;0.123511346;0.124206116;0.124789239;0.125621638;0.126740849;0.1277712;0.128077299;0.127937138;0.127902294;10.54062401;79.45937599;273.1377797;0.000595595;0.002710613;0.023767785
15/04/2022 18:00;18.318525;8.63E-05;0.012997526;0.013248843;0.013523538;0.013810166;0.01409953;0.014351423;0.014567188;0.014765258;0.014958602;0.015155821;0.015354926;0.015540246;0.015699485;0.015831872;0.015944483;0.0160481;0.016145863;0.016266554;0.016481054;0.016857828;0.017451145;0.018360173;0.019684825;0.02147756;0.023704181;0.026152201;0.028489988;0.030476507;0.032034623;0.033218372;0.034092926;0.034596451;0.034646909;0.034267554;0.033542017;0.032671176;0.031904707;0.031385024;0.031098648;0.030903756;0.030695068;0.030363019;0.029853224;0.029255725;0.028758401;0.028527016;0.028526987;0.028435908;0.027871098;0.026860803;0.025854653;0.025068091;0.024238836;0.023287478;0.022545799;0.022287743;0.022752042;0.024723802;0.02933881;0.036967188;0.046701296;0.056806588;0.066183982;0.07492555;0.083078585;0.090262658;0.09642409;0.101505548;0.105678723;0.109056209;0.11185177;0.114161468;0.115659015;0.116736661;0.11877266;0.120844474;0.122430747;0.123813296;0.125072708;0.126231612;0.127440283;0.128690464;0.12984415;0.130855213;0.131800163;0.132774778;0.133861832;0.135025714;0.136254287;0.137296682;0.138178391;0.139234163;0.140545204;0.141724785;0.142605844;0.143375459;0.144151265;0.144972149;0.145579637;0.145420451;0.14522325;5.601688139;84.39831186;278.6896482;0.00069732;0.003052823;0.024674541
16/04/2022 07:00;8.788875;7.13E-05;0.014714758;0.014933877;0.015176025;0.015436721;0.015698621;0.015924875;0.016113242;0.016288953;0.016470037;0.016657725;0.016837281;0.016995714;0.017131515;0.01723317;0.017315263;0.017404281;0.017474472;0.01754555;0.017722735;0.018099272;0.018748254;0.019777795;0.021291694;0.023375372;0.026008243;0.028923131;0.031695305;0.034016622;0.035831807;0.037227609;0.038245149;0.038825922;0.038913228;0.038542581;0.037760089;0.036730587;0.035707665;0.034955531;0.034576532;0.034307225;0.033954759;0.033422545;0.032644527;0.03174782;0.031005245;0.03064465;0.030574739;0.030285615;0.029414304;0.028097915;0.026824832;0.025793332;0.024690397;0.023434471;0.022433217;0.022022943;0.022521319;0.024932802;0.030512127;0.039351641;0.050364754;0.061578699;0.071855945;0.081839723;0.091609891;0.100037655;0.106770565;0.111554709;0.115244107;0.118390781;0.121138444;0.124065991;0.128336107;0.131334373;0.130738363;0.130508881;0.131603225;0.133202323;0.134891513;0.136410772;0.137770363;0.139118789;0.140995136;0.143421331;0.144954705;0.14558035;0.146057038;0.146414414;0.146807212;0.147435769;0.148253826;0.148990743;0.149735096;0.15082412;0.152060404;0.152907552;0.153543066;0.154670708;0.156461924;0.158743096;0.160421477;19.35760395;70.64239605;96.6187561;0.000508904;0.00220916;0.015768828
16/04/2022 12:30;21.78594375;7.58E-05;0.014499409;0.014867086;0.015266507;0.015710657;0.016132135;0.016506887;0.016862254;0.017200378;0.017551566;0.017915954;0.018279806;0.018612957;0.018900748;0.019163751;0.019416304;0.019676667;0.019941081;0.020205012;0.020539109;0.021054795;0.021809794;0.022925642;0.024563918;0.026784756;0.029541733;0.032582729;0.035534278;0.038142409;0.040330614;0.042176289;0.043703778;0.044718721;0.045106497;0.044926892;0.044269334;0.043370658;0.042559164;0.042003028;0.041694386;0.041592235;0.041522774;0.041261235;0.040749186;0.040063839;0.039455893;0.039217377;0.039303016;0.039310546;0.038721087;0.037489535;0.036241233;0.035332766;0.034437604;0.033406273;0.03260114;0.032379011;0.033051209;0.035496909;0.04116119;0.050752601;0.063135031;0.075992911;0.087779956;0.098215312;0.107435762;0.115816629;0.123325295;0.129624985;0.134646621;0.138682663;0.142012678;0.144609408;0.146138272;0.147239264;0.14940604;0.151492486;0.153228794;0.154884618;0.156311988;0.157556023;0.15871468;0.160004663;0.161416872;0.162296751;0.16302086;0.16383669;0.164712928;0.165836797;0.167197864;0.168589808;0.169664754;0.170461384;0.170946016;0.171924053;0.17349556;0.174932705;0.175220236;0.17513357;0.175672125;0.176254596;0.177232644;50.7779321;39.2220679;196.2049577;0.000407909;0.002034381;0.010943476
16/04/2022 16:30;18.59212222;9.93E-05;0.011796499;0.011983697;0.012192505;0.012427456;0.0126781;0.012923076;0.013135476;0.013317777;0.013504446;0.013700627;0.013904718;0.014091012;0.014238744;0.014364434;0.014486984;0.014609122;0.014726658;0.014851271;0.01504116;0.015389772;0.015953063;0.016831867;0.018166546;0.020035449;0.022400314;0.025059813;0.027677341;0.029997581;0.031938662;0.0335376;0.034795784;0.035586672;0.035805396;0.035482402;0.034712174;0.033732383;0.032851728;0.032214434;0.031797117;0.031541363;0.031339981;0.030966658;0.030311448;0.029506209;0.028807741;0.028428164;0.028319814;0.028128936;0.027400669;0.026115452;0.024817912;0.023830036;0.022814583;0.021669493;0.020750748;0.020361235;0.020758979;0.022754586;0.027674338;0.036244842;0.047502418;0.059296825;0.070164053;0.079852409;0.088508639;0.096283397;0.103042762;0.108720652;0.113402233;0.117113825;0.120011115;0.12229936;0.123457991;0.123970416;0.12609183;0.128264589;0.129641571;0.130821152;0.131963691;0.133028015;0.134053658;0.135107114;0.135977069;0.136588876;0.137361753;0.138260461;0.139053476;0.139955727;0.141177367;0.142305758;0.143076527;0.1437051;0.144596451;0.145423318;0.146263221;0.147198324;0.148103835;0.148781843;0.149327898;0.149667161;0.149550544;20.67497977;69.32502023;262.0430475;0.00074009;0.00315411;0.023506002
